id,test,purchase,site,impressions,income,gender,gamer
27854,1,0,site2,2,50,1,0
12411,1,0,site2,1,40,0,1
47343,1,0,site2,18,50,1,1
26392,0,0,site2,0,40,1,0
50013,0,0,site2,0,60,1,1
47339,0,0,site2,22,50,0,0
41175,1,0,site2,0,40,0,1
8229,1,0,site2,3,60,1,0
44172,0,0,site2,110,40,1,1
20886,1,1,site2,97,60,0,0
26841,1,0,site2,0,50,0,0
23831,0,0,site2,19,40,1,0
41873,1,0,site2,85,60,1,1
36229,1,0,site2,11,60,0,0
41315,0,0,site2,36,50,1,1
41406,1,0,site2,301,50,0,0
47324,1,0,site2,383,40,1,1
29366,1,0,site2,3,50,0,0
7812,0,0,site2,279,60,0,0
34587,1,0,site2,47,50,0,0
58602,0,0,site2,139,70,1,0
67065,1,0,site2,180,60,0,1
27377,1,0,site2,4,60,1,1
17791,1,0,site2,297,40,0,1
27258,0,0,site2,1,60,1,1
17914,0,0,site2,248,60,1,0
59924,1,0,site2,199,40,1,1
47309,0,1,site2,43,70,1,0
18823,1,0,site2,19,50,1,1
2290,1,0,site2,0,60,1,1
9115,1,0,site2,187,70,1,1
47304,1,0,site2,66,60,0,1
23218,0,0,site2,8,50,0,0
62250,1,0,site2,13,40,1,0
34414,1,0,site2,17,70,0,1
62290,0,0,site2,68,50,0,1
47298,1,0,site2,0,60,1,1
23447,1,0,site2,86,50,1,0
21617,0,0,site2,296,40,0,1
50914,1,0,site2,283,40,1,0
64599,0,0,site2,118,50,1,1
54978,1,0,site2,0,60,1,0
29042,1,0,site2,8,60,1,0
191,1,0,site2,6,40,0,0
47281,1,0,site2,0,40,1,0
55598,1,0,site2,0,60,1,0
8863,1,0,site2,50,80,0,0
16639,0,0,site2,0,40,1,1
66389,0,0,site2,8,60,1,1
2221,1,0,site2,165,70,1,0
14943,1,0,site2,9,60,1,1
67068,1,0,site2,0,50,1,0
50595,1,0,site2,21,40,1,0
5237,0,0,site2,30,50,1,0
25146,1,0,site2,105,30,0,1
2133,1,0,site2,163,50,0,1
37433,1,0,site2,368,40,0,0
29204,0,0,site2,221,40,0,0
17163,1,0,site2,6,80,1,0
65153,0,0,site2,11,70,1,1
53896,1,0,site2,5,40,1,1
14940,0,0,site2,78,60,0,0
51262,1,0,site2,11,60,0,1
30243,1,1,site2,54,50,1,1
3405,0,0,site2,0,40,0,1
52478,0,0,site2,0,40,0,0
52155,1,0,site2,0,40,1,0
64789,1,0,site2,335,70,0,0
55039,1,0,site2,7,50,0,0
24945,1,0,site2,9,50,1,1
33189,1,0,site2,8,40,1,0
42143,1,0,site2,0,40,1,0
4541,1,0,site2,20,50,1,0
10026,0,0,site2,6,60,1,1
13518,1,0,site2,6,50,0,0
46570,0,0,site2,4,60,0,1
3055,0,0,site2,0,70,0,1
31246,0,0,site2,7,40,0,1
33892,1,1,site2,20,60,0,1
60794,1,0,site2,124,40,0,0
39968,0,0,site2,29,50,1,0
66156,1,0,site2,3,50,1,1
35722,0,0,site2,127,40,1,0
58744,1,0,site2,7,50,1,1
26926,0,0,site2,2,60,0,1
20176,1,0,site2,0,50,1,0
62754,0,0,site2,53,70,1,1
21017,0,0,site2,12,40,0,0
29622,1,0,site2,71,70,1,0
47211,1,0,site2,81,60,1,1
36066,1,1,site2,266,60,1,1
10802,1,0,site2,7,50,1,1
55595,1,0,site2,0,60,0,1
48416,1,0,site2,1,50,0,1
39265,0,0,site2,8,60,0,0
2120,1,0,site2,8,50,1,1
28898,1,0,site2,24,50,1,1
3622,1,0,site2,5,50,0,0
32000,1,0,site2,277,40,1,0
9308,1,0,site2,1,50,1,1
34005,0,0,site2,6,60,1,1
51711,1,0,site2,32,70,1,1
48681,1,1,site2,259,60,0,1
64318,1,0,site2,2,50,1,1
44878,1,0,site2,95,50,1,1
7635,1,0,site2,69,50,0,0
66570,1,0,site2,9,50,1,0
22902,1,0,site2,75,40,0,1
67089,1,0,site2,31,80,1,0
65353,1,0,site2,0,30,1,1
47417,0,0,site2,22,40,0,1
48129,0,0,site2,17,50,0,0
61363,1,0,site2,138,50,0,1
32764,1,1,site2,47,50,0,1
39603,1,0,site2,189,50,1,1
57378,1,0,site2,11,40,1,0
1576,1,0,site2,193,40,0,1
47170,1,0,site2,19,60,1,1
47220,0,0,site2,308,60,1,0
33667,0,0,site2,9,60,0,1
5087,1,0,site2,272,40,1,1
2238,1,0,site2,2,30,0,1
36375,1,0,site2,25,40,0,1
14593,0,0,site2,8,70,0,1
19102,1,0,site2,252,50,1,0
36555,0,0,site2,14,50,1,1
14886,1,0,site2,12,60,1,1
55700,0,0,site2,2,30,1,0
47154,1,0,site2,10,60,1,1
10015,1,0,site2,17,60,1,1
10945,1,0,site2,124,60,0,1
24828,1,0,site2,0,70,0,1
61235,0,0,site2,64,50,0,0
39688,1,1,site2,268,60,1,1
67080,0,0,site2,16,40,0,0
1251,1,0,site2,60,80,0,1
16836,0,0,site2,82,60,0,1
45532,1,0,site2,7,50,1,1
52444,1,0,site2,3,40,0,0
31473,1,0,site2,12,60,0,0
3734,0,0,site2,179,50,0,0
5094,0,0,site2,0,50,1,1
36112,1,0,site2,0,60,1,1
20814,1,0,site2,16,50,1,0
18019,1,0,site2,165,60,1,0
23951,1,0,site2,23,40,1,0
66218,0,0,site2,14,50,0,1
45712,1,0,site2,302,70,1,1
25112,0,0,site2,2,60,0,0
59222,1,0,site2,8,40,0,1
36044,0,0,site2,0,40,1,0
53343,0,0,site2,257,30,1,0
21146,1,0,site2,215,50,0,1
26792,1,0,site2,78,80,0,0
20755,1,0,site2,15,30,1,0
45955,1,0,site2,34,70,0,0
29324,1,0,site2,0,50,1,0
6798,1,1,site2,0,70,1,1
27421,1,0,site2,382,60,1,1
15001,1,0,site2,196,40,1,1
48339,1,0,site2,2,50,1,1
41921,0,0,site2,0,70,1,1
15297,1,0,site2,30,30,0,1
41393,1,0,site2,209,40,0,1
17187,1,1,site2,28,70,0,1
156,1,0,site2,18,40,1,1
56391,1,0,site2,6,60,1,1
45953,0,0,site2,0,60,0,0
599,0,0,site2,39,60,1,1
19686,1,0,site2,0,20,1,0
42676,1,0,site2,27,40,1,0
37450,0,0,site2,40,40,1,1
47089,1,0,site2,322,40,1,0
5113,0,0,site2,53,70,1,1
15186,1,0,site2,21,40,1,1
47082,1,0,site2,12,40,1,1
32877,1,0,site2,59,60,1,1
47079,1,0,site2,34,60,1,1
1181,1,0,site2,29,50,1,1
35920,1,0,site2,0,50,0,1
8819,1,0,site2,52,50,1,1
47070,1,0,site2,0,60,1,1
3497,1,1,site2,4,60,0,0
35381,1,0,site2,16,60,0,1
65115,1,0,site2,249,50,1,1
35111,0,0,site2,6,60,1,1
5127,1,0,site2,5,30,1,0
10250,1,0,site2,0,50,0,1
46249,1,0,site2,397,50,1,0
3235,1,0,site2,1,50,0,0
9000,1,0,site2,2,50,1,1
41412,1,0,site2,193,50,1,1
47051,0,0,site2,39,40,1,1
29073,1,0,site2,9,60,1,1
60359,1,0,site2,87,50,1,1
6464,1,0,site2,1,60,0,1
8397,1,0,site2,291,60,1,1
5132,1,0,site2,0,50,1,1
59172,1,0,site2,23,40,1,0
57082,1,0,site2,0,50,1,0
43899,1,0,site2,0,70,1,1
25199,1,0,site2,1,30,1,0
58305,1,0,site2,4,40,0,0
11001,1,1,site2,208,50,0,0
8596,1,0,site2,1,30,1,1
58068,1,0,site2,10,70,1,1
55082,1,0,site2,149,40,1,1
11029,1,1,site2,3,60,1,1
30329,1,0,site2,78,40,1,1
4748,1,0,site2,226,50,1,1
47015,1,0,site2,12,40,1,1
48230,1,0,site2,2,30,1,1
47011,1,0,site2,6,50,0,0
9981,0,0,site2,6,50,0,0
57197,0,0,site2,274,40,1,0
63973,1,0,site2,22,40,1,1
55393,1,0,site2,252,50,0,1
24327,0,0,site2,29,40,1,0
47004,1,0,site2,6,60,1,1
16550,0,0,site2,44,40,0,1
18265,1,0,site2,25,60,1,1
39096,1,0,site2,2,50,1,1
46996,1,0,site2,92,30,1,1
50277,1,0,site2,207,80,0,1
51144,1,0,site2,57,40,1,0
18960,0,0,site2,186,40,0,1
46990,1,1,site2,0,60,1,1
19808,1,0,site2,0,50,0,0
32311,1,0,site2,0,40,1,0
47525,1,0,site2,14,50,1,1
37467,1,0,site2,19,60,1,0
46963,1,0,site2,0,60,1,1
49860,1,0,site2,62,50,1,1
54500,1,0,site2,26,50,1,1
52841,1,0,site2,6,50,1,1
54501,1,0,site2,106,60,1,0
5418,0,0,site2,15,50,1,1
14297,0,0,site2,311,50,1,1
46969,1,0,site2,38,70,0,0
54051,1,1,site2,5,90,1,1
55787,1,0,site2,88,60,1,1
52268,1,0,site2,7,40,1,1
38613,1,0,site2,10,40,0,1
7370,1,0,site2,25,50,1,1
18409,0,0,site2,43,50,0,0
59503,1,0,site2,57,70,1,1
40933,1,0,site2,10,40,1,0
52389,0,0,site2,0,60,1,1
46950,1,0,site2,0,30,1,0
32461,1,0,site2,0,50,1,1
3452,1,0,site2,2,40,0,0
25803,1,0,site2,374,50,0,0
40068,1,0,site2,6,50,1,1
13529,0,0,site2,21,40,0,1
34210,0,0,site2,0,50,1,0
22644,1,0,site2,34,60,1,0
46933,1,0,site2,22,50,0,0
61902,0,0,site2,6,70,1,1
46931,1,0,site2,49,50,0,1
56569,0,0,site2,0,50,1,0
29106,0,0,site2,59,60,0,0
41394,1,0,site2,87,60,1,0
46927,1,0,site2,51,50,1,1
15092,1,1,site2,78,60,1,1
66002,1,0,site2,11,40,1,1
10632,0,0,site2,207,50,0,1
58941,0,0,site2,71,60,0,1
32014,0,0,site2,41,50,1,1
417,1,0,site2,8,30,0,1
14304,0,0,site2,44,50,0,1
18818,1,0,site2,8,80,1,1
53657,0,0,site2,30,50,0,1
58574,1,0,site2,1,60,1,1
47591,1,0,site2,7,50,1,1
22578,1,0,site2,2,40,1,1
28618,1,1,site2,73,40,0,1
56713,0,1,site2,119,80,1,0
44849,1,0,site2,4,60,1,1
19243,1,0,site2,29,40,1,0
55070,1,0,site2,1,50,1,1
37868,1,0,site2,2,30,1,1
1376,1,0,site2,0,60,1,1
55508,1,0,site2,205,60,0,1
4671,0,0,site2,0,60,1,0
10456,1,0,site2,116,40,1,0
46886,0,0,site2,193,50,1,1
46883,1,0,site2,358,40,0,0
56244,0,1,site2,95,50,1,1
46881,1,0,site2,2,60,0,1
17229,0,0,site2,0,50,1,0
40082,1,0,site2,123,60,0,1
46879,1,0,site2,313,40,1,1
58579,0,0,site2,145,70,1,1
64589,1,0,site2,214,40,0,0
64927,1,0,site2,199,40,1,1
46867,1,0,site2,0,40,1,1
2385,1,1,site2,63,50,1,1
60863,0,0,site2,0,50,0,1
60027,1,0,site2,6,50,1,1
10588,1,0,site2,0,50,1,0
5171,1,0,site2,0,60,1,1
11752,1,0,site2,0,50,1,1
30846,0,0,site2,2,60,0,1
46891,1,0,site2,28,50,0,1
23292,1,0,site2,289,50,1,1
42325,0,0,site2,12,70,1,1
58220,1,0,site2,8,60,1,1
64353,1,0,site2,6,40,1,0
46845,1,0,site2,3,50,1,0
60178,1,1,site2,311,50,1,1
45338,1,0,site2,178,50,1,1
66972,1,0,site2,8,70,1,1
51441,1,0,site2,6,40,1,1
35228,1,0,site2,45,60,1,1
27395,1,0,site2,16,60,1,1
13757,0,0,site2,9,50,0,0
32957,0,0,site2,2,70,0,1
45576,1,0,site2,71,50,1,1
7291,1,0,site2,8,80,1,0
37659,1,0,site2,6,40,0,1
61473,1,0,site2,6,90,1,0
65464,1,0,site2,2,50,0,1
33913,1,0,site2,180,50,1,1
22010,1,0,site2,314,50,1,1
46816,1,0,site2,4,50,1,0
34833,0,0,site2,0,60,1,1
51147,1,0,site2,148,50,1,1
15129,1,0,site2,5,50,1,0
47180,1,0,site2,60,60,1,1
10253,0,0,site2,127,70,0,0
46809,1,0,site2,13,50,1,0
5194,0,0,site2,2,70,1,1
44025,0,0,site2,72,40,1,0
33341,1,0,site2,11,30,1,0
8591,1,0,site2,29,30,1,1
46388,0,0,site2,216,60,1,1
64248,1,0,site2,0,50,0,1
48077,1,0,site2,6,40,0,0
40745,1,0,site2,6,60,1,1
57930,1,0,site2,13,70,0,0
36376,1,0,site2,51,50,0,0
15283,1,0,site2,1,30,1,1
9966,1,0,site2,218,60,0,1
881,0,0,site2,1,50,1,0
30202,1,0,site2,0,70,0,0
54690,0,0,site2,17,50,0,1
5323,1,0,site2,9,40,0,1
61894,0,0,site2,184,60,1,1
54223,1,0,site2,0,50,1,0
51893,0,0,site2,27,60,1,1
46776,1,0,site2,8,50,0,1
46340,1,0,site2,132,50,1,1
5205,1,0,site2,1,40,0,1
46771,1,0,site2,8,50,0,0
31122,0,1,site2,43,60,1,1
32828,1,0,site2,0,30,1,1
53002,1,1,site2,102,50,1,0
14049,1,0,site2,114,60,0,1
60599,1,0,site2,3,50,1,1
34266,1,0,site2,120,50,1,0
26672,1,0,site2,32,40,1,1
47448,1,0,site2,48,40,1,1
34890,1,0,site2,6,50,1,1
4174,1,0,site2,78,50,1,0
28937,1,0,site2,242,50,1,0
46756,1,0,site2,98,40,0,0
25071,1,0,site2,4,20,0,1
48752,1,0,site2,0,60,1,1
53028,1,0,site2,35,30,1,1
44400,1,0,site2,5,40,1,1
18906,1,0,site2,170,30,1,1
47350,1,0,site2,28,60,0,1
17102,1,1,site2,165,30,1,1
13100,1,0,site2,219,60,1,1
67135,1,1,site2,82,80,0,1
52333,0,0,site2,3,60,0,1
8311,0,0,site2,5,60,0,1
50738,0,0,site2,139,60,1,0
15408,0,0,site2,2,50,1,1
9593,1,0,site2,157,50,0,1
10561,1,0,site2,139,50,0,0
9944,0,0,site2,5,60,1,0
43417,0,0,site2,37,50,1,1
56436,0,0,site2,0,70,1,1
29706,1,0,site2,320,40,1,1
23137,1,0,site2,34,30,0,1
43223,1,0,site2,56,60,0,1
46723,1,1,site2,148,60,1,1
18642,1,0,site2,261,70,1,1
46721,1,0,site2,10,60,1,1
38283,0,0,site2,56,50,1,1
67508,1,0,site2,2,50,0,1
1459,0,0,site2,33,40,0,0
12666,0,0,site2,234,50,1,1
32644,1,0,site2,15,80,0,1
67138,0,0,site2,25,50,1,1
64097,1,0,site2,18,80,1,1
46709,1,1,site2,100,70,1,1
11447,1,0,site2,0,50,1,0
40118,1,0,site2,61,30,1,0
31592,1,1,site2,159,40,1,1
12567,1,0,site2,164,50,1,1
11385,1,0,site2,112,60,1,1
58187,0,0,site2,11,60,0,0
38075,1,1,site2,124,40,1,0
45156,1,0,site2,6,60,1,0
52262,1,0,site2,4,60,1,0
18979,1,0,site2,12,80,1,1
58507,1,0,site2,52,50,0,1
64201,1,0,site2,31,50,1,1
45908,1,0,site2,1,40,1,0
28620,0,0,site2,0,30,1,1
105,0,0,site2,0,20,0,0
46681,1,0,site2,224,60,1,0
61963,1,0,site2,2,50,1,0
46679,1,0,site2,0,60,1,1
30677,1,0,site2,327,40,0,0
58286,1,1,site2,6,50,0,1
48227,1,0,site2,62,60,1,1
28811,1,0,site2,0,40,0,1
46674,1,0,site2,18,40,0,1
48095,0,0,site2,3,50,0,0
57443,1,0,site2,328,40,1,1
6652,1,0,site2,31,60,1,1
51827,0,0,site2,0,50,0,0
58680,0,0,site2,3,50,1,1
14942,1,0,site2,13,60,1,0
13835,0,0,site2,9,40,1,0
15427,0,0,site2,6,60,1,0
41004,1,0,site2,280,40,1,1
46661,0,0,site2,136,50,1,1
19724,1,0,site2,76,70,1,1
1049,1,0,site2,0,70,1,1
35451,1,0,site2,242,50,0,1
43109,0,0,site2,30,60,1,1
31183,0,0,site2,362,30,1,1
47176,1,0,site2,334,30,0,0
20834,1,0,site2,8,70,1,1
47270,1,0,site2,85,70,1,0
14183,1,1,site2,3,70,1,1
52577,1,0,site2,6,50,1,1
39838,1,0,site2,298,40,1,1
46641,0,0,site2,27,30,1,0
50996,0,0,site2,10,50,1,0
51868,0,0,site2,225,60,1,0
15551,1,0,site2,0,40,0,1
58806,1,0,site2,0,60,1,0
40751,1,0,site2,52,40,0,0
67147,1,0,site2,4,60,0,1
38328,1,0,site2,0,50,0,1
63067,1,0,site2,2,40,1,0
46624,1,0,site2,0,50,1,0
23133,1,0,site2,0,40,0,0
39275,1,0,site2,41,70,1,0
22784,1,0,site2,217,60,1,1
48370,1,1,site2,60,60,1,1
46617,1,0,site2,219,40,0,0
27506,1,0,site2,25,50,1,1
63556,1,0,site2,8,60,1,1
65360,1,0,site2,1,30,1,1
32889,0,0,site2,380,50,1,1
24754,0,0,site2,182,50,0,0
80,1,0,site2,0,40,1,1
46607,0,0,site2,16,60,1,1
4051,0,0,site2,2,60,1,0
46601,1,0,site2,0,60,1,0
2861,0,0,site2,12,40,0,1
8443,1,0,site2,237,40,1,0
5241,1,0,site2,81,40,0,0
65578,1,0,site2,2,30,1,1
47269,0,0,site2,8,40,1,0
18121,0,0,site2,10,60,1,1
46590,1,0,site2,73,50,1,0
7446,0,0,site2,58,50,0,1
15617,0,0,site2,169,50,1,1
51320,1,0,site2,241,60,1,1
35717,0,0,site2,21,40,0,1
46583,1,0,site2,22,60,1,1
61944,1,0,site2,310,30,1,0
4922,0,0,site2,65,40,1,1
61232,0,0,site2,0,70,0,1
160,1,0,site2,74,40,1,0
31212,1,0,site2,1,50,1,1
6004,1,1,site2,283,60,1,1
48524,1,0,site2,69,70,0,1
47265,1,0,site2,0,40,1,1
5251,0,0,site2,101,60,1,1
2342,1,0,site2,25,40,1,1
34704,1,0,site2,71,50,1,1
59062,1,0,site2,52,70,1,0
17432,0,0,site2,228,60,1,1
2574,1,0,site2,10,30,1,1
5256,1,0,site2,74,50,1,1
56585,0,0,site2,178,30,1,0
46551,1,0,site2,64,50,1,1
35502,1,0,site2,24,50,1,0
46889,0,0,site2,11,70,1,0
58839,0,0,site2,5,60,1,1
45119,0,0,site2,219,50,1,1
6176,1,0,site2,168,40,1,1
46542,0,0,site2,9,50,1,1
51977,0,0,site2,10,60,1,1
28963,1,0,site2,52,50,1,1
46537,1,0,site2,87,70,1,1
25771,0,0,site2,5,60,1,1
18209,1,0,site2,134,50,1,1
10735,0,0,site2,7,40,0,1
31746,0,0,site2,87,60,1,0
45400,1,0,site2,1,60,1,0
31478,0,0,site2,0,40,1,0
34272,1,0,site2,155,30,0,1
40690,1,0,site2,350,50,0,1
5259,1,0,site2,18,50,1,1
35654,1,0,site2,139,40,0,1
45201,1,0,site2,0,60,0,1
17716,1,0,site2,6,30,0,1
44843,0,0,site2,12,80,1,0
59457,0,0,site2,264,50,0,1
51020,1,0,site2,2,40,0,1
19486,0,0,site2,15,50,1,1
11736,0,0,site2,12,30,0,1
36673,0,0,site2,39,80,1,1
51758,1,0,site2,270,70,0,0
1876,1,0,site2,7,50,0,1
13000,0,0,site2,218,70,1,1
3104,0,0,site2,4,40,1,1
23056,0,0,site2,8,40,1,1
35080,1,0,site2,141,60,1,1
5273,1,0,site2,0,60,0,1
52202,1,0,site2,28,40,1,1
38816,0,0,site2,8,50,1,1
2504,1,0,site2,0,80,0,1
43059,1,0,site2,39,40,1,0
31561,1,0,site2,38,50,0,0
41073,0,0,site2,115,70,0,1
21503,1,0,site2,6,50,1,1
6034,1,0,site2,6,50,1,1
37298,1,0,site2,5,50,0,0
62386,0,0,site2,8,60,0,1
35706,1,0,site2,190,60,0,0
63424,0,0,site2,73,70,0,0
14902,1,0,site2,133,60,1,1
15183,0,0,site2,67,60,1,1
53110,1,0,site2,333,40,1,0
62600,1,1,site2,20,80,1,0
46468,1,0,site2,0,50,0,1
9536,1,0,site2,104,40,1,0
18269,1,0,site2,260,50,1,1
46461,1,0,site2,51,90,0,1
33289,0,0,site2,92,50,1,0
40856,0,0,site2,4,60,1,1
10983,1,0,site2,0,60,1,0
5286,0,0,site2,0,70,0,1
67660,1,0,site2,0,40,1,1
14875,1,0,site2,10,70,1,0
3521,1,0,site2,30,50,0,1
60584,1,0,site2,22,50,1,1
47577,1,0,site2,32,60,1,1
42334,0,0,site2,162,40,1,0
13701,1,1,site2,0,70,1,1
26379,0,0,site2,0,80,0,1
36482,0,0,site2,114,40,1,0
63085,1,0,site2,21,40,0,0
54624,0,0,site2,0,90,1,1
46441,1,0,site2,110,50,1,1
46437,0,1,site2,97,70,0,1
42428,0,0,site2,0,40,1,0
46435,1,0,site2,74,50,1,1
32685,1,0,site2,0,40,1,0
60092,1,0,site2,160,40,0,1
39548,1,1,site2,13,50,1,1
51031,1,0,site2,33,50,1,1
46427,1,0,site2,10,60,1,1
17437,0,0,site2,1,60,0,1
39346,0,0,site2,28,60,0,1
7671,1,0,site2,47,60,0,1
60341,0,0,site2,34,50,1,0
44659,0,0,site2,159,40,1,1
54713,1,0,site2,76,50,1,1
29993,0,0,site2,64,70,0,1
23952,1,0,site2,135,30,1,1
5801,1,0,site2,1,40,1,1
45354,1,0,site2,22,70,0,1
14134,1,0,site2,0,80,1,1
42943,1,0,site2,6,70,1,1
37742,1,0,site2,67,50,0,1
28894,0,0,site2,56,60,1,1
37480,1,0,site2,16,60,0,1
59816,0,0,site2,233,60,1,0
10254,1,0,site2,2,50,0,0
27732,1,0,site2,73,50,0,1
27042,0,0,site2,5,60,1,0
36325,1,0,site2,4,70,1,1
57302,1,0,site2,10,40,0,1
17547,1,0,site2,5,50,1,1
2626,1,0,site2,19,50,1,1
29895,1,0,site2,151,60,0,1
47533,1,0,site2,320,60,0,0
48156,1,0,site2,121,50,0,1
22330,1,0,site2,3,50,0,0
35135,0,0,site2,5,50,1,0
62233,1,0,site2,16,30,0,1
49061,1,0,site2,10,30,0,1
33774,1,0,site2,0,50,1,1
47530,1,0,site2,20,50,1,1
21996,1,0,site2,0,50,1,1
51503,1,0,site2,2,60,1,1
65437,0,0,site2,17,60,0,0
50588,1,0,site2,41,80,0,0
46364,1,0,site2,180,70,1,1
5230,1,0,site2,0,60,0,1
54767,1,0,site2,178,60,0,1
67499,1,0,site2,13,50,1,1
39471,1,0,site2,0,70,0,0
16865,1,0,site2,22,40,0,1
23050,1,0,site2,294,50,1,1
46353,1,0,site2,1,70,0,1
11892,1,0,site2,0,60,0,1
58991,0,0,site2,73,60,1,1
46347,1,0,site2,2,50,1,1
55681,1,0,site2,22,40,0,1
45308,1,1,site2,24,80,1,1
66094,1,0,site2,12,60,1,0
33023,1,0,site2,0,60,1,1
5321,1,0,site2,0,30,0,1
5314,1,0,site2,6,80,1,1
9173,1,0,site2,94,40,0,1
17483,0,0,site2,0,50,0,1
19760,1,1,site2,36,60,0,1
24099,0,0,site2,20,40,1,1
55169,0,0,site2,0,40,1,1
46326,1,0,site2,0,70,0,0
27183,0,0,site2,6,60,0,1
37579,0,0,site2,277,60,1,0
44757,1,0,site2,279,40,1,0
1815,1,0,site2,301,60,1,1
13763,1,0,site2,186,30,0,0
35988,1,0,site2,153,50,0,1
17974,1,0,site2,29,50,1,0
42170,1,0,site2,90,50,0,1
7163,1,0,site2,282,70,1,1
22762,0,0,site2,91,60,1,1
26223,1,0,site2,8,50,1,1
57632,1,0,site2,0,50,1,1
42591,1,0,site2,130,50,0,0
58495,1,1,site2,179,50,1,0
49931,0,0,site2,32,70,1,0
46299,0,0,site2,8,60,1,1
30675,1,0,site2,20,60,1,0
912,1,0,site2,0,70,0,1
57243,0,0,site2,26,70,1,1
44100,1,0,site2,85,60,1,1
14044,1,0,site2,0,50,1,1
63443,0,0,site2,11,40,0,1
66698,1,0,site2,5,70,0,0
46288,0,0,site2,0,50,0,0
57347,0,0,site2,55,50,1,1
59197,0,0,site2,39,60,1,1
40859,1,0,site2,1,50,1,0
15519,0,0,site2,0,60,1,1
46280,1,0,site2,0,50,1,1
63298,1,1,site2,0,50,0,1
46278,1,0,site2,2,60,0,1
30049,1,0,site2,19,70,1,0
3570,1,0,site2,81,50,0,1
23516,0,0,site2,101,50,1,1
56951,0,0,site2,24,40,1,1
16098,0,0,site2,52,50,0,1
58449,1,0,site2,12,50,1,1
50643,1,0,site2,0,60,1,0
63907,0,0,site2,140,40,0,0
5017,1,0,site2,189,40,0,0
45486,1,0,site2,3,40,1,1
50470,0,0,site2,52,40,1,1
17062,0,0,site2,2,60,1,1
52197,0,0,site2,178,60,1,1
62925,1,0,site2,0,30,1,1
34594,1,0,site2,10,40,1,1
26616,0,0,site2,285,40,1,1
50836,0,0,site2,0,60,0,0
7535,0,0,site2,0,50,1,1
42798,1,0,site2,1,50,0,0
4216,1,0,site2,42,60,1,0
5334,1,0,site2,33,30,0,1
46241,1,0,site2,1,50,0,1
38804,1,0,site2,3,40,1,0
4632,1,0,site2,1,40,1,1
13329,0,0,site2,8,50,0,0
41549,1,0,site2,122,30,0,0
47290,0,0,site2,23,70,1,0
34398,1,0,site2,28,50,0,0
11267,0,0,site2,32,50,1,0
33932,1,0,site2,257,80,1,1
31355,1,0,site2,0,40,1,1
38059,1,0,site2,78,90,1,0
38593,1,0,site2,268,50,0,0
49246,1,0,site2,3,30,1,1
51025,0,0,site2,217,50,0,1
50592,1,0,site2,0,70,1,1
11891,1,0,site2,22,70,1,1
34746,1,0,site2,251,50,1,1
10000,0,0,site2,396,60,1,0
29344,1,0,site2,71,40,1,1
16834,1,0,site2,0,50,1,1
36597,0,0,site2,16,30,1,1
59345,1,0,site2,382,70,0,1
29630,1,1,site2,4,60,1,1
54801,1,0,site2,24,40,0,1
46198,0,0,site2,21,60,1,0
5741,0,0,site2,21,40,0,0
34545,0,0,site2,0,60,0,1
36889,0,0,site2,15,70,1,0
44383,1,0,site2,1,70,1,1
22390,1,0,site2,73,40,1,1
46139,0,0,site2,12,50,1,0
27266,1,0,site2,24,40,1,1
46183,1,0,site2,18,50,1,0
66563,0,0,site2,46,40,1,1
57083,1,0,site2,196,60,1,1
12223,0,0,site2,52,40,1,0
52242,0,0,site2,289,50,1,1
2314,0,0,site2,10,40,1,1
24432,0,0,site2,26,60,1,1
63778,1,0,site2,2,40,1,1
67191,1,0,site2,184,50,1,0
23336,1,0,site2,69,50,1,1
36951,0,0,site2,28,40,1,0
45877,1,0,site2,26,90,0,1
39547,1,0,site2,43,50,1,0
5345,1,1,site2,19,50,1,1
39992,1,1,site2,0,60,1,1
46165,1,0,site2,0,40,0,1
41404,1,0,site2,1,70,1,1
61654,1,0,site2,91,50,1,0
40339,0,0,site2,26,50,1,1
46158,1,0,site2,49,40,0,1
22485,0,0,site2,68,70,0,1
54041,1,0,site2,15,60,0,1
46154,0,0,site2,8,40,1,1
15083,0,0,site2,18,30,0,1
53630,1,0,site2,63,40,1,1
67381,1,0,site2,230,60,1,0
23513,1,0,site2,7,40,1,1
54212,1,0,site2,344,60,1,0
36722,1,0,site2,229,50,1,1
46144,1,0,site2,2,50,0,1
61115,1,0,site2,101,60,0,0
55462,0,0,site2,74,60,0,1
35064,0,0,site2,50,50,1,0
33523,0,0,site2,190,40,1,1
60062,1,0,site2,79,50,1,0
37371,1,0,site2,43,70,1,1
20965,1,0,site2,0,50,1,1
37504,1,0,site2,232,30,1,1
11363,1,0,site2,6,40,1,1
18086,0,0,site2,310,40,1,0
46380,1,0,site2,39,70,0,1
45889,1,0,site2,5,50,0,0
41535,1,0,site2,2,60,1,1
61793,1,0,site2,90,40,0,1
14499,1,0,site2,18,60,1,1
51263,0,0,site2,91,40,1,1
45430,1,0,site2,7,40,1,0
19767,0,0,site2,6,50,1,1
48709,1,0,site2,12,40,1,1
37577,1,0,site2,2,30,0,1
24803,0,0,site2,66,70,1,1
697,1,0,site2,85,40,1,1
10278,0,0,site2,11,80,1,1
64468,1,0,site2,12,50,1,1
34901,1,0,site2,116,70,0,1
5372,1,0,site2,126,50,0,1
26728,0,0,site2,41,40,0,0
42392,1,0,site2,113,50,0,0
40335,1,0,site2,66,90,0,1
30898,0,0,site2,77,50,0,1
46100,1,0,site2,2,60,0,0
